id,Name,Team,swings_competitive,avg_bat_speed,swing_length,hard_swing_rate,squared_up_per_swing,blast_per_swing,whiff_per_swing,PA,AB,AVG,SLG,HR%,BB%,K%,wRC+,EV,Barrel%,HardHit%
656811,Ryan O'Hearn,BAL,365,72.30386802739723,7.164033753424658,0.2246575342465753,0.3315068493150685,0.1616438356164383,0.1726027397260274,255,232,0.288793103,0.465517241,0.04310344827586207,0.086274509,0.098039215,131.65608172892925,90.314216095267,0.07211538,0.40865385
666969,Adolis García,TEX,536,72.23281561567168,7.986596604477612,0.2481343283582089,0.2406716417910447,0.125,0.2985074626865671,337,303,0.221122112,0.425742574,0.052805280528052806,0.074183976,0.264094955,95.7782037004044,91.15792538704127,0.14155251,0.47031963
502671,Paul Goldschmidt,STL,581,72.1902740963856,7.723016901893287,0.2323580034423407,0.2392426850258175,0.1256454388984509,0.2495697074010327,354,321,0.22741433,0.367601246,0.03426791277258567,0.081920903,0.285310734,91.32911738843391,91.47336972031964,0.09459459,0.48198198
665804,Miguel Amaya,CHC,306,72.1863168954248,7.0492011437908495,0.2581699346405228,0.2222222222222222,0.088235294117647,0.2287581699346405,187,169,0.189349112,0.260355029,0.011834319526627219,0.064171122,0.213903743,48.9494028396874,89.11767578125,0.03030303,0.37121212
657136,Connor Wong,BOS,378,72.16194970899473,7.373074164456233,0.1798941798941798,0.2407407407407407,0.1164021164021164,0.246031746031746,236,213,0.323943661,0.464788732,0.03286384976525822,0.059322033,0.194915254,135.99069544550633,87.27609159317484,0.04733728,0.35502959
608369,Corey Seager,TEX,446,72.16159966367711,6.627597062780269,0.1928251121076233,0.2645739910313901,0.1524663677130044,0.2130044843049327,310,273,0.26007326,0.45054945,0.054945054945054944,0.109677419,0.180645161,119.45141336337572,91.38980074541284,0.15137615,0.49082569
666181,Will Benson,CIN,427,72.13750915690862,7.866020046838407,0.2271662763466042,0.1545667447306791,0.0655737704918032,0.3700234192037471,269,236,0.190677966,0.377118644,0.038135593220338986,0.104089219,0.394052044,81.21112172797696,88.88823950381679,0.12781955,0.42105263
665161,Jeremy Peña,HOU,520,72.12822886538457,7.613225576923077,0.1865384615384615,0.275,0.123076923076923,0.2403846153846154,344,317,0.277602523,0.388012618,0.01892744479495268,0.046511627,0.15988372,102.92712549449416,88.50072587404215,0.04494382,0.39325843
650559,Bryan De La Cruz,MIA,597,72.12724946398664,7.684395778894472,0.2311557788944723,0.236180904522613,0.0954773869346733,0.271356783919598,360,335,0.23880597,0.420895522,0.04477611940298507,0.058333333,0.258333333,97.15554808287328,89.6468621399177,0.11065574,0.43852459
664023,Ian Happ,CHC,532,72.10772853383456,6.9956100187969925,0.2274436090225563,0.2105263157894736,0.0958646616541353,0.2819548872180451,334,283,0.226148409,0.413427561,0.038869257950530034,0.134730538,0.275449101,117.6174390883668,90.09848453861257,0.125,0.42708333
572138,Jon Singleton,HOU,280,72.10204278571422,7.123845607142857,0.2321428571428571,0.2678571428571428,0.1321428571428571,0.275,213,184,0.233695652,0.347826086,0.03260869565217391,0.131455399,0.267605633,100.18297953174438,89.61406557578741,0.0703125,0.4140625
668709,JJ Bleday,OAK,499,72.09006348697399,7.254732705410821,0.190380761523046,0.2645290581162324,0.1302605210420841,0.2444889779559118,348,310,0.241935483,0.438709677,0.035483870967741936,0.103448275,0.189655172,119.2627649039269,89.33515785751028,0.08163265,0.36326531
663647,Ke'Bryan Hayes,PIT,309,72.07525472491909,6.897676731391585,0.2006472491909385,0.2944983818770226,0.1521035598705501,0.174757281553398,249,223,0.228699551,0.304932735,0.013452914798206279,0.07630522,0.196787148,71.06036277379987,88.25896561617232,0.02808989,0.43258427
596019,Francisco Lindor,NYM,561,72.02897295900183,7.493311729055257,0.2085561497326203,0.3083778966131907,0.1479500891265597,0.2085561497326203,377,341,0.249266862,0.4457478,0.04105571847507331,0.066312997,0.175066312,118.37735996285114,90.51762748194946,0.13309353,0.47122302
596146,Max Kepler,MIN,388,71.98696871134021,7.476376726804123,0.25,0.2525773195876288,0.1185567010309278,0.2087628865979381,230,210,0.242857142,0.4,0.02857142857142857,0.060869565,0.204347826,98.11243367907586,89.69543232361963,0.09036145,0.39156627
594807,Adam Duvall,ATL,326,71.96126205521466,7.601639141104294,0.1901840490797546,0.2147239263803681,0.1134969325153374,0.2699386503067484,213,192,0.171875,0.296875,0.03125,0.079812206,0.291079812,55.52205822274605,88.30957776717557,0.12977099,0.39694656
641584,Jake Fraley,CIN,371,71.96119601078172,7.07768935309973,0.2210242587601078,0.1752021563342318,0.045822102425876,0.1778975741239892,209,190,0.27368421,0.342105263,0.005263157894736842,0.071770334,0.18660287,88.57442646291814,83.7249691611842,0.02614379,0.24183007
701538,Jackson Merrill,SDP,488,71.95354077868856,7.502182622950819,0.2151639344262295,0.2540983606557377,0.1229508196721311,0.1639344262295081,310,292,0.29109589,0.458904109,0.0410958904109589,0.04516129,0.164516129,125.28831949070482,89.81160042790457,0.08606557,0.43852459
641487,J.P. Crawford,SEA,378,71.94837261904759,7.272405105820106,0.2486772486772486,0.2486772486772486,0.1031746031746031,0.1798941798941798,272,237,0.210970464,0.354430379,0.029535864978902954,0.121323529,0.209558823,96.2586006603288,88.09473207980226,0.07734807,0.38674033
622534,Manuel Margot,MIN,279,71.93028967741935,7.218854229390682,0.1863799283154121,0.2759856630824372,0.1326164874551971,0.1935483870967742,187,168,0.244047619,0.351190476,0.017857142857142856,0.07486631,0.14973262,91.1365001988282,89.01208673007247,0.07042254,0.3943662
665862,Jazz Chisholm Jr.,MIA,489,71.89708218813905,7.45991100409836,0.2331288343558282,0.2229038854805726,0.0920245398773006,0.2924335378323108,340,309,0.25566343,0.417475728,0.032362459546925564,0.079411764,0.255882352,106.09092128077684,89.48022347383721,0.11659193,0.38565022
623912,Harold Ramírez,- - -,303,71.88065508250824,7.324594158415842,0.297029702970297,0.2607260726072607,0.0693069306930693,0.2904290429042904,192,187,0.267379679,0.315508021,0.0053475935828877,0.015625,0.192708333,72.21548949677567,86.51085023622255,0.03311258,0.33774834
669016,Brandon Marsh,PHI,330,71.85649284848479,7.123644424242424,0.1606060606060606,0.2696969696969697,0.1151515151515151,0.2242424242424242,238,207,0.265700483,0.420289855,0.033816425120772944,0.117647058,0.31512605,118.87474095015229,92.41958188657408,0.08148148,0.51851852
543807,George Springer,TOR,485,71.82767983505154,7.3770257938144335,0.2164948453608247,0.2412371134020618,0.1092783505154639,0.2041237113402061,324,285,0.214035087,0.347368421,0.031578947368421054,0.104938271,0.182098765,88.38138565692877,87.21030381944445,0.07860262,0.3580786
553993,Eugenio Suárez,ARI,489,71.82115182004082,7.731385930470347,0.1901840490797546,0.1963190184049079,0.0756646216768916,0.2985685071574642,318,278,0.197841726,0.31294964,0.02158273381294964,0.088050314,0.29245283,71.8300393899911,87.49435649671052,0.07368421,0.35263158
686676,Korey Lee,CHW,394,71.8046243654823,7.201048730964467,0.1700507614213197,0.1928934010152284,0.0964467005076142,0.3730964467005076,217,206,0.233009708,0.383495145,0.038834951456310676,0.050691244,0.29032258,83.5587545203175,87.28237200797872,0.06993007,0.3986014
664774,LaMonte Wade Jr.,SFG,226,71.71923464601767,6.588162168141593,0.2168141592920353,0.2699115044247787,0.1460176991150442,0.1592920353982301,181,142,0.323943661,0.436619718,0.02112676056338028,0.193370165,0.220994475,163.91720047245747,90.92457932692308,0.10576923,0.47115385
657557,Paul DeJong,CHW,545,71.69847988990834,6.866870935779817,0.1229357798165137,0.1908256880733945,0.0880733944954128,0.2990825688073394,290,270,0.237037037,0.448148148,0.05555555555555555,0.034482758,0.317241379,103.60398948082614,88.1136447482639,0.1,0.41666667
658668,Edward Olivares,PIT,296,71.69114993243242,7.3014195270270275,0.2331081081081081,0.2128378378378378,0.1081081081081081,0.2364864864864864,189,167,0.233532934,0.347305389,0.029940119760479042,0.084656084,0.195767195,83.99075793762324,86.6019633278918,0.06716418,0.34328358
657041,Lane Thomas,WSN,329,71.67426559270517,6.755166869300912,0.1641337386018237,0.3130699088145897,0.1398176291793313,0.1854103343465045,248,222,0.234234234,0.405405405,0.036036036036036036,0.080645161,0.221774193,97.32205026696283,90.1026761239035,0.08187135,0.43859649
671289,Tyler Freeman,CLE,390,71.65181889743593,7.198770461538461,0.1743589743589743,0.3,0.1307692307692307,0.1666666666666666,291,251,0.211155378,0.342629482,0.027888446215139442,0.075601374,0.151202749,89.89421636720331,87.75514573317308,0.04245283,0.37264151
668715,Spencer Steer,CIN,514,71.64328149805449,7.3911517704280145,0.1536964980544747,0.2645914396887159,0.1070038910505836,0.1984435797665369,346,302,0.241721854,0.413907284,0.033112582781456956,0.106936416,0.208092485,108.943695883806,88.53396739130434,0.07359307,0.41125541
668804,Bryan Reynolds,PIT,554,71.61812416967508,6.895577472924188,0.1841155234657039,0.279783393501805,0.1444043321299639,0.2617328519855595,376,339,0.27138643,0.460176991,0.038348082595870206,0.082446808,0.22074468,123.49496696263836,89.68735616521317,0.10465116,0.46899225
595777,Jurickson Profar,SDP,494,71.55890704453437,7.357693319838056,0.2226720647773279,0.2813765182186235,0.1113360323886639,0.1599190283400809,350,299,0.311036789,0.471571906,0.03678929765886288,0.122857142,0.145714285,156.1449713069169,90.42182736280488,0.06772908,0.4063745
680869,Zack Gelof,OAK,411,71.52373671532848,7.4197533090024335,0.1021897810218978,0.2068126520681265,0.0681265206812652,0.3333333333333333,260,238,0.201680672,0.365546218,0.037815126050420166,0.065384615,0.357692307,80.69244998865884,89.37301296657986,0.08783784,0.35810811
686469,Vinnie Pasquantino,KCR,508,71.49758244094498,7.444257696850394,0.1732283464566929,0.3307086614173228,0.1377952755905512,0.1338582677165354,340,295,0.244067796,0.430508474,0.03389830508474576,0.094117647,0.135294117,104.80787610230075,91.46170966569768,0.07751938,0.46899225
621020,Dansby Swanson,CHC,464,71.47461387931045,7.465740193965517,0.1271551724137931,0.2478448275862069,0.1185344827586206,0.293103448275862,291,262,0.213740458,0.358778625,0.030534351145038167,0.089347079,0.26460481,85.08072159004001,89.98338793682795,0.09139785,0.44086022
607208,Trea Turner,PHI,310,71.47131738709676,7.633728516129032,0.1806451612903225,0.3161290322580645,0.1258064516129032,0.2451612903225806,210,195,0.338461538,0.487179487,0.02564102564102564,0.057142857,0.176190476,148.50677969553277,90.77808544303798,0.06962025,0.46202532
592206,Nick Castellanos,PHI,593,71.44853971332206,7.590038462837837,0.2141652613827993,0.2344013490725126,0.0910623946037099,0.3086003372681282,357,327,0.232415902,0.3853211,0.03363914373088685,0.070028011,0.224089635,91.00998620223784,87.678955078125,0.07630522,0.3935743
608070,José Ramírez,CLE,563,71.42353682060403,7.30511079928952,0.1847246891651865,0.2841918294849023,0.1332149200710479,0.1261101243339254,350,322,0.276397515,0.54968944,0.07142857142857142,0.071428571,0.128571428,144.37293777900544,89.72229794289568,0.09677419,0.40143369
686668,Brenton Doyle,COL,469,71.40581846481875,7.309524690831555,0.1194029850746268,0.2388059701492537,0.1087420042643923,0.2750533049040511,333,295,0.264406779,0.423728813,0.03389830508474576,0.081081081,0.252252252,96.97076315463283,88.91119730247641,0.0913242,0.40182648
663697,Jonathan India,CIN,380,71.32655402631579,7.063478315789474,0.1789473684210526,0.2578947368421053,0.1105263157894736,0.1605263157894736,320,269,0.275092936,0.40520446,0.01858736059479554,0.128125,0.196875,123.14998040856588,88.04462139423077,0.06220096,0.36842105
642731,Thairo Estrada,SFG,422,71.32625414691941,7.176873815165877,0.1611374407582938,0.2890995260663507,0.1161137440758293,0.1540284360189573,311,295,0.230508474,0.376271186,0.030508474576271188,0.03215434,0.192926045,82.70583428622439,86.51869658119658,0.05485232,0.33755274
679032,Johan Rojas,PHI,280,71.30086382142859,7.293671214285713,0.2071428571428571,0.2392857142857143,0.1035714285714285,0.2285714285714285,206,192,0.234375,0.296875,0.010416666666666666,0.038834951,0.169902912,61.94228069194087,84.49159390318627,0.0310559,0.29192547
663837,Matt Vierling,DET,436,71.29924559633035,7.414245986238531,0.1192660550458715,0.3073394495412844,0.1444954128440367,0.1880733944954128,284,268,0.25,0.436567164,0.03731343283582089,0.045774647,0.225352112,100.6555104076392,90.90020782019704,0.10194175,0.4368932
669304,Jose Miranda,MIN,375,71.28824397333337,7.553269866666666,0.16,0.3226666666666666,0.1173333333333333,0.1706666666666666,245,226,0.296460176,0.482300884,0.035398230088495575,0.053061224,0.142857142,130.89142517928576,89.71666599548969,0.07731959,0.40206186
665750,Leody Taveras,TEX,425,71.25804312941183,7.345738164705882,0.1529411764705882,0.2705882352941176,0.1388235294117647,0.2588235294117647,291,263,0.2243346,0.338403041,0.019011406844106463,0.092783505,0.189003436,80.44333495791415,90.00281591322816,0.05741627,0.40191388
518595,Travis d'Arnaud,ATL,257,71.23722649805453,7.770238871595329,0.1945525291828793,0.2529182879377432,0.1089494163424124,0.3190661478599221,182,163,0.233128834,0.441717791,0.04294478527607362,0.065934065,0.219780219,104.8235173555978,90.19121723790325,0.1031746,0.38888889
656775,Cedric Mullins,BAL,398,71.20168540201003,7.443166683417084,0.0904522613065326,0.2613065326633166,0.1055276381909547,0.14321608040201,261,242,0.219008264,0.388429752,0.0371900826446281,0.053639846,0.214559386,85.03277235075544,87.33230802974599,0.05291005,0.33862434
687263,Zach Neto,LAA,467,71.17573447537471,7.222329098712446,0.164882226980728,0.2483940042826552,0.1134903640256959,0.2526766595289079,304,281,0.24911032,0.434163701,0.03914590747330961,0.049342105,0.240131578,105.2558335037403,88.73037300857843,0.09047619,0.37619048
467793,Carlos Santana,MIN,459,71.17406065359484,7.5324152723311535,0.1590413943355119,0.289760348583878,0.0958605664488017,0.2047930283224401,307,275,0.25090909,0.436363636,0.04363636363636364,0.091205211,0.15960912,118.09713476103238,88.9610325636062,0.07079646,0.38938053
666397,Edouard Julien,MIN,227,71.17202431718066,7.090939118942731,0.1497797356828193,0.2334801762114537,0.1013215859030837,0.2995594713656387,194,169,0.207100591,0.366863905,0.04142011834319527,0.12371134,0.340206185,97.22170983295553,88.90078883495146,0.11650485,0.38834951
664728,Kyle Isbel,KCR,285,71.16441807017544,7.191101087719297,0.1403508771929824,0.3192982456140351,0.1298245614035087,0.1614035087719298,223,206,0.233009708,0.383495145,0.02912621359223301,0.053811659,0.188340807,81.35998654934681,89.10720619248467,0.04761905,0.39285714
672275,Patrick Bailey,SFG,337,71.1390477151335,7.341624569732938,0.1246290801186943,0.2967359050445103,0.1275964391691394,0.2047477744807121,227,197,0.279187817,0.426395939,0.030456852791878174,0.110132158,0.198237885,125.74747649552332,91.82673355800654,0.04458599,0.42038217
663898,Brendan Rodgers,COL,346,71.13542219653182,7.082013583815029,0.2138728323699421,0.26878612716763,0.1271676300578034,0.2023121387283237,265,248,0.282258064,0.407258064,0.020161290322580645,0.060377358,0.215094339,91.41020168789402,88.7540085078534,0.046875,0.44270833
573262,Mike Yastrzemski,SFG,331,71.13181268882173,7.565691148036253,0.0574018126888217,0.2719033232628399,0.1148036253776435,0.2658610271903323,217,194,0.231958762,0.412371134,0.03608247422680412,0.092165898,0.276497695,107.8463122892246,89.91754807692308,0.0962963,0.41481481
690993,Colt Keith,DET,383,71.11927339425587,6.852629503916448,0.1409921671018276,0.2898172323759791,0.1044386422976501,0.1906005221932115,267,249,0.228915662,0.313253012,0.01606425702811245,0.056179775,0.176029962,67.45165498963533,87.58618765394088,0.06403941,0.34975369
656555,Rhys Hoskins,MIL,379,71.10522554089711,8.0803491292876,0.1240105540897097,0.2559366754617414,0.0949868073878627,0.229551451187335,259,223,0.224215246,0.403587443,0.04932735426008968,0.104247104,0.254826254,104.93694252176178,88.55565792059748,0.1242236,0.39751553
642708,Amed Rosario,TBR,359,71.10147863509745,7.3688340947075215,0.1643454038997214,0.2479108635097493,0.0974930362116991,0.2395543175487465,229,220,0.29090909,0.4,0.00909090909090909,0.030567685,0.165938864,105.90755859446426,86.55090398736338,0.04918033,0.37704918
683734,Andrew Vaughn,CHW,508,71.07482098425197,7.542059606299213,0.1259842519685039,0.2933070866141732,0.1358267716535433,0.1988188976377952,329,303,0.244224422,0.402640264,0.036303630363036306,0.057750759,0.224924012,97.34963439476576,90.7793053300866,0.09090909,0.43290043
664056,Harrison Bader,NYM,354,71.04589499999997,7.058073107344633,0.1779661016949152,0.2768361581920904,0.1073446327683615,0.2175141242937853,253,233,0.270386266,0.407725321,0.02575107296137339,0.051383399,0.205533596,108.25315646259752,87.215576171875,0.07608696,0.35869565
641598,Mitch Garver,SEA,391,70.93430979539637,7.345849386189258,0.0895140664961636,0.2327365728900255,0.1074168797953964,0.3043478260869565,276,232,0.172413793,0.353448275,0.04310344827586207,0.134057971,0.307971014,91.51383966246333,89.29017014471476,0.09333333,0.40666667
676475,Alec Burleson,STL,468,70.8848822435898,7.407231559829059,0.1538461538461538,0.3119658119658119,0.1239316239316239,0.173076923076923,286,268,0.279850746,0.46641791,0.048507462686567165,0.038461538,0.146853146,121.07808133370186,90.30223090277778,0.06956522,0.41304348
671277,Luis García Jr.,WSN,411,70.86825423357662,7.243623552311435,0.1751824817518248,0.2652068126520681,0.1143552311435523,0.2116788321167883,281,269,0.256505576,0.3866171,0.026022304832713755,0.042704626,0.167259786,89.82162788959415,88.2724114343318,0.07657658,0.36936937
666310,Bo Naylor,CLE,319,70.86742746081511,7.33716357366771,0.1003134796238244,0.2131661442006269,0.0815047021943573,0.2727272727272727,198,179,0.20670391,0.33519553,0.0223463687150838,0.08080808,0.338383838,73.48275471487968,88.53519081858407,0.06140351,0.35087719
681351,Logan O'Hoppe,LAA,408,70.85775725490203,7.250614779411763,0.1789215686274509,0.2524509803921568,0.1176470588235294,0.2745098039215686,272,250,0.28,0.48,0.048,0.0625,0.25367647,127.25885042315872,90.81114783653848,0.10928962,0.4863388
621438,Tyrone Taylor,NYM,254,70.81631547244093,7.67523275590551,0.0905511811023622,0.2992125984251969,0.1299212598425196,0.1889763779527559,179,166,0.222891566,0.361445783,0.024096385542168676,0.044692737,0.20670391,82.39382811352623,87.5065689086914,0.08396947,0.3740458
605137,Josh Bell,MIA,511,70.80038375733855,7.854266653620352,0.1663405088062622,0.2720156555772994,0.1154598825831702,0.2446183953033268,351,318,0.23899371,0.367924528,0.025157232704402517,0.068376068,0.185185185,89.00661918053248,88.4009904035433,0.06614786,0.38132296
608324,Alex Bregman,HOU,477,70.77965639412999,7.032461257861635,0.1132075471698113,0.3270440251572327,0.090146750524109,0.1111111111111111,353,323,0.247678018,0.396284829,0.02786377708978328,0.07365439,0.133144475,100.03935479906804,88.06746712005396,0.04676259,0.35251799
676059,Jordan Westburg,BAL,500,70.77914319999995,6.78084556,0.104,0.266,0.112,0.268,324,299,0.280936454,0.50167224,0.043478260869565216,0.052469135,0.219135802,136.0863270630192,91.50067378548034,0.10434783,0.47826087
668670,Jake Rogers,DET,254,70.76218051181095,7.351243661417322,0.0472440944881889,0.2795275590551181,0.1023622047244094,0.2913385826771653,174,162,0.203703703,0.345679012,0.037037037037037035,0.051724137,0.304597701,68.4595327300032,88.9071280103211,0.1,0.37272727
693304,Nick Gonzales,PIT,327,70.75255036697251,7.244494770642202,0.1253822629969418,0.2446483180428134,0.1070336391437308,0.2629969418960244,182,168,0.279761904,0.434523809,0.02976190476190476,0.043956043,0.241758241,106.94666410002807,89.0841781374008,0.1015625,0.390625
672580,Maikel Garcia,KCR,506,70.71626106719363,7.209233241106719,0.1126482213438735,0.3438735177865613,0.1403162055335968,0.1363636363636363,380,349,0.229226361,0.338108882,0.014326647564469915,0.068421052,0.163157894,71.66496652615585,90.84695530270037,0.04452055,0.43150685
672640,Otto Lopez,MIA,282,70.7011909574468,6.560988971631206,0.1170212765957446,0.2943262411347517,0.1312056737588652,0.202127659574468,175,163,0.251533742,0.349693251,0.018404907975460124,0.034285714,0.154285714,76.23431027542864,88.47112064085145,0.05673759,0.38297872
669707,Jared Triolo,PIT,390,70.64354946153846,7.911104615384614,0.082051282051282,0.2179487179487179,0.0897435897435897,0.2461538461538461,252,223,0.201793721,0.278026905,0.017937219730941704,0.095238095,0.261904761,60.06858304854532,87.43834228515625,0.03726708,0.36645963
606115,Orlando Arcia,ATL,460,70.6158310652174,7.901975673913043,0.1521739130434782,0.2913043478260869,0.0869565217391304,0.2391304347826087,306,285,0.210526315,0.336842105,0.021052631578947368,0.04248366,0.209150326,60.041086139711815,89.70398057245575,0.04845815,0.41409692
593428,Xander Bogaerts,SDP,247,70.5862360728745,7.300233846153846,0.1376518218623481,0.2753036437246963,0.0931174089068826,0.1983805668016194,200,187,0.219251336,0.315508021,0.0213903743315508,0.06,0.2,70.10794287457283,86.19101034628379,0.06756757,0.30405405
678662,Ezequiel Tovar,COL,656,70.57960885670744,7.561606036585366,0.1280487804878048,0.2088414634146341,0.073170731707317,0.3155487804878049,371,351,0.276353276,0.458689458,0.03418803418803419,0.035040431,0.277628032,97.9559836186172,88.11613642068274,0.07905138,0.37944664
672515,Gabriel Moreno,ARI,314,70.56452990445864,7.018750350318471,0.1273885350318471,0.2834394904458598,0.1146496815286624,0.1815286624203821,221,194,0.231958762,0.345360824,0.015463917525773196,0.108597285,0.149321266,89.78796082638202,89.19482721434049,0.05521472,0.39263804
650489,Willi Castro,MIN,536,70.54795128731348,7.0936599440298505,0.1604477611940298,0.2126865671641791,0.0876865671641791,0.2686567164179104,337,297,0.272727272,0.447811447,0.02356902356902357,0.080118694,0.246290801,131.01103377531987,87.9878369372038,0.0744186,0.39069767
666182,Bo Bichette,TOR,461,70.5439939262472,7.308460629067245,0.1453362255965292,0.2841648590021692,0.1258134490238611,0.1908893709327548,305,282,0.226950354,0.326241134,0.014184397163120567,0.062295081,0.173770491,74.35392686861594,89.78973658738938,0.04347826,0.43478261
663886,Tyler Stephenson,CIN,307,70.53637895765465,7.378934755700325,0.0749185667752442,0.3387622149837133,0.1433224755700325,0.1270358306188925,234,207,0.236714975,0.391304347,0.028985507246376812,0.089743589,0.175213675,95.73423238161698,90.68591527881736,0.0952381,0.46428571
656413,Stuart Fairchild,CIN,245,70.48604600000002,7.362979836734694,0.110204081632653,0.2408163265306122,0.0938775510204081,0.3510204081632653,178,160,0.23125,0.34375,0.025,0.078651685,0.224719101,82.52908974849463,86.13106317934782,0.0661157,0.37190083
666163,Ben Rortvedt,TBR,262,70.46230225190841,7.111807709923664,0.0648854961832061,0.2519083969465648,0.0610687022900763,0.2900763358778626,175,152,0.263157894,0.375,0.019736842105263157,0.12,0.274285714,119.52126173699916,88.44911445691747,0.05769231,0.32692308
681807,David Fry,CLE,331,70.37581003021155,7.795614592145014,0.0725075528700906,0.2537764350453172,0.0996978851963746,0.2084592145015106,215,178,0.303370786,0.511235955,0.0449438202247191,0.130232558,0.2,162.39544977495393,89.45095802919708,0.0729927,0.41605839
665839,Enmanuel Valdez,BOS,250,70.34736503999999,7.54151412,0.1,0.256,0.092,0.208,174,157,0.210191082,0.394904458,0.03821656050955414,0.074712643,0.24137931,77.86932662212183,89.6211358432112,0.1092437,0.42857143
669701,Josh Smith,TEX,460,70.34310217391302,6.866276043478261,0.0695652173913043,0.2760869565217391,0.0869565217391304,0.2021739130434782,300,258,0.290697674,0.449612403,0.027131782945736434,0.09,0.183333333,139.23889450504578,87.15662896455224,0.02926829,0.34634146
608841,Joey Meneses,WSN,457,70.32905682713354,7.026172538293217,0.1137855579868708,0.2691466083150984,0.0962800875273523,0.2056892778993435,305,273,0.234432234,0.311355311,0.01098901098901099,0.068852459,0.203278688,72.87271007515716,89.00187174479167,0.04608295,0.40092166
666158,Gavin Lux,LAD,335,70.2892296716418,7.154415074626866,0.0925373134328358,0.2805970149253731,0.0925373134328358,0.1761194029850746,245,229,0.218340611,0.296943231,0.008733624454148471,0.065306122,0.212244897,64.30440475649354,87.22376043146306,0.03954802,0.37288136
664034,Ty France,SEA,433,70.22724249422626,7.490550046189376,0.0969976905311778,0.2217090069284064,0.0785219399538106,0.2193995381062355,289,252,0.23015873,0.369047619,0.031746031746031744,0.093425605,0.242214532,106.03950594122593,88.10311005806011,0.09289617,0.37704918
641680,Jonah Heim,TEX,431,70.14334719257543,7.424413294663573,0.1183294663573085,0.2830626450116009,0.1044083526682134,0.1925754060324826,278,258,0.232558139,0.341085271,0.027131782945736434,0.064748201,0.190647482,76.06139735904776,89.55085784313725,0.07281553,0.39320388
666971,Lourdes Gurriel Jr.,ARI,511,70.14120070450097,7.439732524461839,0.0704500978473581,0.2544031311154598,0.1017612524461839,0.1800391389432485,333,316,0.265822784,0.417721518,0.03481012658227848,0.039039039,0.195195195,101.98487848211906,88.46708364335318,0.07539683,0.40079365
592696,Eddie Rosario,WSN,363,70.05767509641865,7.200929752066116,0.0661157024793388,0.2865013774104683,0.1074380165289256,0.256198347107438,235,219,0.182648401,0.328767123,0.0319634703196347,0.055319148,0.229787234,54.10135566365539,90.61023390436748,0.05357143,0.45238095
678882,Ceddanne Rafaela,BOS,527,70.00472713472483,7.414062960151802,0.0531309297912713,0.2314990512333966,0.0853889943074003,0.3111954459203036,304,287,0.243902439,0.397212543,0.0313588850174216,0.032894736,0.259868421,80.1451432573587,86.68562163576556,0.06103286,0.35680751
641355,Cody Bellinger,CHC,477,69.92936100628934,7.72800255765199,0.0566037735849056,0.2976939203354298,0.0817610062893081,0.2159329140461215,313,285,0.270175438,0.421052631,0.031578947368421054,0.076677316,0.172523961,110.78195271068468,88.15231021995709,0.06437768,0.34763948
571448,Nolan Arenado,STL,482,69.87686769709543,8.228295850622406,0.0954356846473029,0.2572614107883817,0.0663900414937759,0.1887966804979253,329,297,0.259259259,0.373737373,0.02356902356902357,0.0668693,0.161094224,98.0708000887472,85.08818869226907,0.032,0.276
518692,Freddie Freeman,LAD,562,69.79927149466185,6.793921761565836,0.1103202846975088,0.2775800711743772,0.1049822064056939,0.1725978647686832,377,316,0.297468354,0.503164556,0.0379746835443038,0.129973474,0.148541114,153.7408574585657,89.27547906839622,0.10188679,0.40754717
643289,Mauricio Dubón,HOU,368,69.79521179347826,7.680025081521739,0.0760869565217391,0.3097826086956521,0.0706521739130434,0.1657608695652173,223,211,0.289099526,0.402843601,0.014218009478672985,0.031390134,0.085201793,101.2694283187252,86.42010403173575,0.03061224,0.25510204
650402,Gleyber Torres,NYY,544,69.78558422794114,7.293280569852941,0.0680147058823529,0.2316176470588235,0.0661764705882353,0.2352941176470588,345,305,0.226229508,0.350819672,0.02622950819672131,0.089855072,0.234782608,88.21823990813267,88.23292508187772,0.06086957,0.35217391
683737,Michael Busch,CHC,439,69.75916610478359,7.294381845102506,0.0774487471526195,0.2255125284738041,0.0911161731207289,0.3189066059225512,285,243,0.259259259,0.444444444,0.0411522633744856,0.129824561,0.326315789,128.94588163335473,88.81179327713816,0.11764706,0.37254902
676914,Davis Schneider,TOR,383,69.7391632637076,6.891086187989556,0.0548302872062663,0.248041775456919,0.0704960835509138,0.2402088772845953,273,234,0.213675213,0.405982905,0.042735042735042736,0.113553113,0.267399267,105.51412022644756,88.90833925189393,0.13939394,0.34545455
650859,Luis Rengifo,LAA,441,69.72130179138314,7.1813712925170075,0.1247165532879818,0.2834467120181406,0.0816326530612244,0.2086167800453514,266,248,0.318548387,0.447580645,0.024193548387096774,0.04887218,0.135338345,129.72728761662037,87.35637160966981,0.02816901,0.342723
593871,Jorge Polanco,SEA,299,69.68884755852845,7.240092775919731,0.0735785953177257,0.2073578595317725,0.0869565217391304,0.294314381270903,204,181,0.193370165,0.292817679,0.027624309392265192,0.102941176,0.323529411,72.2791558282913,87.09243639380531,0.06956522,0.3826087
641313,Tim Anderson,MIA,399,69.64202596491229,7.185125388471177,0.0401002506265664,0.2055137844611528,0.0827067669172932,0.2656641604010025,241,234,0.213675213,0.226495726,0.0,0.029045643,0.282157676,30.63015963449667,86.10488873106061,0.01807229,0.30120482
