"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
606192,"Hernández, Teoscar","578","0.91167192429022082019","391",73.30962873702421,"0.32698961937716262976",0.30434782608695654,0.20588235294117646,0.1969309462915601,0.13321799307958476,"7.7606846020761246","9",-10.456001830442208,"187",0.3235294117647059,"182",0.314878892733564
669261,"Suwinski, Jack","321","0.90422535211267605634","234",73.29871760124604,"0.33333333333333333333",0.2606837606837607,0.19003115264797507,0.11965811965811966,0.08722741433021806,"7.2596530841121495","5",-8.967987196545078,"87",0.27102803738317754,"103",0.32087227414330216
545341,"Grichuk, Randal","203","0.90222222222222222222","158",73.29816014778325,"0.30541871921182266010",0.37341772151898733,0.29064039408866993,0.18354430379746836,0.14285714285714285,"7.6941550738916256","4",-4.30054755779816,"45",0.22167487684729065,"92",0.45320197044334976
572191,"Taylor, Michael A.","266","0.91095890410958904110","165",73.29070082706765,"0.33458646616541353383",0.28484848484848485,0.17669172932330826,0.12121212121212122,0.07518796992481203,"7.1683451879699248","8",-16.30843819301579,"101",0.37969924812030076,"79",0.29699248120300753
664040,"Lowe, Brandon","221","0.90573770491803278689","157",73.27431742081453,"0.33031674208144796380",0.3184713375796178,0.22624434389140272,0.16560509554140126,0.11764705882352941,"7.0742553846153846","3",-3.836024424063086,"64",0.2895927601809955,"73",0.33031674208144796
664913,"Brown, Seth","318","0.91117478510028653295","222",73.24723518867928,"0.25471698113207547170",0.2702702702702703,0.18867924528301888,0.1036036036036036,0.07232704402515723,"7.2714529652996845","8",-11.311064193334245,"96",0.3018867924528302,"95",0.29874213836477986
676679,"Vazquez, Luis","3","1.00000000000000000000","0",73.24694666666666,"0.33333333333333333333",NaN,0,NaN,0,"8.4788600000000000","0",-0.2483792579531912,"3",1,"0",0
669911,"Toglia, Michael","240","0.91603053435114503817","174",73.23891604166666,"0.29583333333333333333",0.28735632183908044,0.20833333333333334,0.14367816091954022,0.10416666666666667,"7.4282847916666667","2",-6.8440400063224835,"66",0.275,"78",0.325
623520,"Bote, David","38","0.90476190476190476190","27",73.23126447368422,"0.34210526315789473684",0.4074074074074074,0.2894736842105263,0.25925925925925924,0.18421052631578946,"7.7416457894736842","1",-0.9146590415030285,"11",0.2894736842105263,"16",0.42105263157894735
666160,"Moniak, Mickey","422","0.90557939914163090129","311",73.19050075829387,"0.31516587677725118483",0.2282958199356913,0.16824644549763032,0.1157556270096463,0.08530805687203792,"7.6454182464454976","4",-12.836549595071395,"111",0.26303317535545023,"131",0.3104265402843602
656976,"Smith, Pavin","81","0.93103448275862068966","67",73.16564654320986,"0.37037037037037037037",0.44776119402985076,0.37037037037037035,0.208955223880597,0.1728395061728395,"7.4061335802469136","1",-1.2444342161744224,"14",0.1728395061728395,"44",0.5432098765432098
646240,"Devers, Rafael","487","0.90352504638218923933","366",73.14829926078026,"0.34496919917864476386",0.3333333333333333,0.25051334702258726,0.1912568306010929,0.1437371663244353,"7.4745991991786448","8",-2.7151325736687877,"121",0.24845995893223818,"171",0.351129363449692
592885,"Yelich, Christian","371","0.90487804878048780488","291",73.14387867924526,"0.33962264150943396226",0.35738831615120276,0.2803234501347709,0.18900343642611683,0.14824797843665768,"7.5391114016172507","7",-0.6205159841997283,"80",0.215633423180593,"153",0.4123989218328841
694192,"Chourio, Jackson","391","0.90719257540603248260","296",73.11376966751925,"0.34782608695652173913",0.32432432432432434,0.24552429667519182,0.16554054054054054,0.12531969309462915,"7.3608003069053708","10",-10.964909116266249,"95",0.24296675191815856,"150",0.3836317135549872
681624,"Pages, Andy","486","0.90334572490706319703","364",73.08236685185173,"0.27983539094650205761",0.27197802197802196,0.2037037037037037,0.13736263736263737,0.102880658436214,"7.7908812962962963","6",-15.070896860717227,"122",0.25102880658436216,"158",0.32510288065843623
669357,"Gorman, Nolan","440","0.89979550102249488753","294",73.0629384090909,"0.29090909090909090909",0.2619047619047619,0.175,0.14285714285714285,0.09545454545454546,"7.4938235681818182","9",-11.783806677959491,"146",0.33181818181818185,"137",0.31136363636363634
666139,"Lowe, Josh","241","0.90262172284644194757","169",73.04659128630705,"0.29875518672199170124",0.28994082840236685,0.2033195020746888,0.13609467455621302,0.0954356846473029,"7.1087539004149378","4",-3.575281523809087,"72",0.2987551867219917,"69",0.2863070539419087
669004,"Melendez Jr., MJ","481","0.91098484848484848485","342",73.04516644490641,"0.34927234927234927235",0.2807017543859649,0.1995841995841996,0.15204678362573099,0.10810810810810811,"7.6627291891891892","8",-23.028595544318375,"139",0.288981288981289,"145",0.30145530145530147
547989,"Abreu, José","158","0.89772727272727272727","116",73.04394202531648,"0.31645569620253164557",0.29310344827586204,0.21518987341772153,0.11206896551724138,0.08227848101265822,"7.0754669620253165","2",-11.916097937660755,"42",0.26582278481012656,"57",0.36075949367088606
680777,"Jeffers, Ryan","417","0.90652173913043478261","334",73.04133494004796,"0.34772182254196642686",0.26646706586826346,0.21342925659472423,0.1317365269461078,0.10551558752997602,"7.4537400479616307","9",1.9516565390324174,"83",0.19904076738609114,"166",0.3980815347721823
596115,"Story, Trevor","7","0.87500000000000000000","7",73.03806285714286,"0.28571428571428571429",0.2857142857142857,0.2857142857142857,0,0,"7.0432814285714286","0",-0.9992236798288587,"0",0,"4",0.5714285714285714
673548,"Suzuki, Seiya","349","0.90414507772020725389","266",73.00327481375358,"0.34957020057306590258",0.3684210526315789,0.2808022922636103,0.20676691729323307,0.15759312320916904,"7.2914314326647564","8",5.590208690768952,"83",0.23782234957020057,"139",0.3982808022922636
663330,"Jones, Jahmai","39","0.90697674418604651163","27",73.00303487179488,"0.28205128205128205128",0.37037037037037035,0.2564102564102564,0.14814814814814814,0.10256410256410256,"7.6265617948717949","0",-0.1938872650488172,"12",0.3076923076923077,"17",0.4358974358974359
518792,"Heyward, Jason","189","0.90865384615384615385","156",72.99655037037037,"0.22751322751322751323",0.3076923076923077,0.25396825396825395,0.16666666666666666,0.13756613756613756,"8.1064290476190476","1",-0.2420190481502975,"33",0.1746031746031746,"79",0.41798941798941797
669221,"Murphy, Sean","150","0.89820359281437125749","107",72.98742986666667,"0.36000000000000000000",0.32710280373831774,0.23333333333333334,0.1588785046728972,0.11333333333333333,"7.9697943333333333","3",-1.2746678846763877,"43",0.2866666666666667,"58",0.38666666666666666
664238,"Moore, Dylan","362","0.90500000000000000000","283",72.97019499999999,"0.27624309392265193370",0.2968197879858657,0.23204419889502761,0.1413427561837456,0.11049723756906077,"7.1935426519337017","5",-9.536054016766466,"79",0.21823204419889503,"132",0.36464088397790057
664314,"Florial, Estevan","186","0.90291262135922330097","111",72.94043166666663,"0.29569892473118279570",0.2702702702702703,0.16129032258064516,0.13513513513513514,0.08064516129032258,"7.1352889784946237","0",-2.686522678376845,"75",0.4032258064516129,"51",0.27419354838709675
682626,"Alvarez, Francisco","164","0.91620111731843575419","120",72.91636890243903,"0.32317073170731707317",0.35833333333333334,0.2621951219512195,0.175,0.12804878048780488,"7.0526216463414634","2",2.42828165277051,"44",0.2682926829268293,"65",0.39634146341463417
623993,"Santander, Anthony","569","0.90605095541401273885","459",72.91547669595786,"0.33743409490333919156",0.2570806100217865,0.20738137082601055,0.1328976034858388,0.10720562390158173,"7.3036558699472759","1",-4.252872194258323,"110",0.19332161687170474,"214",0.37609841827768015
650490,"Díaz, Yandy","531","0.91237113402061855670","477",72.91397877589453,"0.31450094161958568738",0.3689727463312369,0.3314500941619586,0.20754716981132076,0.1864406779661017,"7.4813308851224105","1",-7.728929915217175,"54",0.1016949152542373,"242",0.455743879472693
677942,"Alexander, Blaze","276","0.90491803278688524590","199",72.91037865942023,"0.29347826086956521739",0.2964824120603015,0.213768115942029,0.12060301507537688,0.08695652173913043,"7.3187237681159420","6",-5.371097868391744,"77",0.27898550724637683,"97",0.35144927536231885
643265,"Cooper, Garrett","175","0.89743589743589743590","126",72.90754485714281,"0.26857142857142857143",0.2857142857142857,0.2057142857142857,0.10317460317460317,0.07428571428571429,"7.7524520571428571","3",-7.716451056135819,"49",0.28,"61",0.3485714285714286
662139,"Varsho, Daulton","448","0.91615541922290388548","335",72.9054973660714,"0.27232142857142857143",0.2208955223880597,0.16517857142857142,0.08358208955223881,0.0625,"7.6625301116071429","3",-9.17723580258905,"113",0.25223214285714285,"151",0.33705357142857145
681546,"Outman, James","149","0.89759036144578313253","102",72.90092993288592,"0.30872483221476510067",0.2647058823529412,0.18120805369127516,0.10784313725490197,0.0738255033557047,"7.8626434228187919","4",-5.900406703525314,"47",0.31543624161073824,"40",0.2684563758389262
682988,"Locklear, Tyler","61","0.91044776119402985075","45",72.87272098360658,"0.22950819672131147541",0.24444444444444444,0.18032786885245902,0.1111111111111111,0.08196721311475409,"7.5376090163934426","3",-2.4809423650716833,"16",0.26229508196721313,"17",0.2786885245901639
647304,"Naylor, Josh","493","0.89963503649635036496","392",72.8700980933063,"0.34077079107505070994",0.34438775510204084,0.2738336713995943,0.1683673469387755,0.13387423935091278,"7.6893774593495935","4",0.3068942926619188,"101",0.20486815415821502,"198",0.40162271805273836
624424,"Conforto, Michael","310","0.90116279069767441860","237",72.84393222580643,"0.30000000000000000000",0.379746835443038,0.2903225806451613,0.16877637130801687,0.12903225806451613,"7.2698548064516129","1",-9.93341616817792,"73",0.23548387096774193,"134",0.432258064516129
607043,"Nimmo, Brandon","495","0.91160220994475138122","377",72.84116901010103,"0.32525252525252525253",0.3103448275862069,0.23636363636363636,0.17506631299734748,0.13333333333333333,"7.2920196161616162","6",5.994934696632912,"118",0.2383838383838384,"175",0.35353535353535354
663993,"Lowe, Nathaniel","411","0.90329670329670329670","348",72.83964218978102,"0.26034063260340632603",0.28735632183908044,0.24330900243309003,0.13793103448275862,0.11678832116788321,"7.1466074209245742","8",-2.447910221187763,"63",0.15328467153284672,"164",0.39902676399026765
657757,"Sheets, Gavin","443","0.90408163265306122449","356",72.82765241534989,"0.31151241534988713318",0.3202247191011236,0.25733634311512416,0.14606741573033707,0.11738148984198646,"7.5783976749435666","13",-2.6575198564131215,"87",0.1963882618510158,"182",0.4108352144469526
516782,"Marte, Starling","390","0.90069284064665127021","282",72.82308320512823,"0.28461538461538461538",0.35815602836879434,0.258974358974359,0.19858156028368795,0.14358974358974358,"7.2885525128205128","6",1.3862099397344063,"108",0.27692307692307694,"153",0.3923076923076923
596103,"Slater, Austin","143","0.90506329113924050633","107",72.8201857342657,"0.24475524475524475524",0.29906542056074764,0.22377622377622378,0.08411214953271028,0.06293706293706294,"6.9144472027972028","2",-9.663748203024396,"36",0.2517482517482518,"47",0.32867132867132864
605119,"Anderson, Brian","5","0.83333333333333333333","4",72.80180399999999,"0.20000000000000000000",0.5,0.4,0.5,0.4,"7.6785780000000000","0",-0.5027682797622574,"1",0.2,"2",0.4
642136,"Thaiss, Matt","110","0.90909090909090909091","68",72.79923954545455,"0.24545454545454545455",0.27941176470588236,0.17272727272727273,0.16176470588235295,0.1,"7.6189508181818182","2",-3.603282855642594,"42",0.38181818181818183,"34",0.3090909090909091
608701,"Refsnyder, Rob","264","0.90102389078498293515","199",72.7332315909091,"0.26515151515151515152",0.31155778894472363,0.23484848484848486,0.18592964824120603,0.14015151515151514,"7.5112145833333333","4",4.168672584995355,"65",0.24621212121212122,"95",0.35984848484848486
606992,"Haase, Eric","6","0.85714285714285714286","4",72.73257666666666,"0.33333333333333333333",0.25,0.16666666666666666,0,0,"7.5653316666666667","0",0.8009405453007555,"2",0.3333333333333333,"3",0.5
673237,"Diaz, Yainer","467","0.90328820116054158607","373",72.72514700214134,"0.26980728051391862955",0.3485254691689008,0.278372591006424,0.16621983914209115,0.13276231263383298,"7.4966954817987152","7",-8.229827426962338,"94",0.2012847965738758,"200",0.4282655246252677
668901,"Vientos, Mark","243","0.90671641791044776119","163",72.70938152263372,"0.27983539094650205761",0.3619631901840491,0.24279835390946503,0.2085889570552147,0.13991769547325103,"7.7187171604938272","2",5.811319844048828,"80",0.3292181069958848,"91",0.37448559670781895
672284,"Kelenic, Jarred","393","0.90344827586206896552","258",72.68180249363868,"0.24681933842239185751",0.38372093023255816,0.25190839694656486,0.17829457364341086,0.11704834605597965,"7.3012559541984733","5",-5.893422865167796,"135",0.3435114503816794,"133",0.3384223918575064
663616,"Larnach, Trevor","294","0.91304347826086956522","220",72.65128653061225,"0.25170068027210884354",0.4318181818181818,0.3231292517006803,0.21363636363636362,0.1598639455782313,"7.3495160204081633","4",-4.598370597506224,"74",0.25170068027210885,"128",0.43537414965986393
457705,"McCutchen, Andrew","437","0.89917695473251028807","320",72.6425767505721,"0.26315789473684210526",0.325,0.2379862700228833,0.175,0.12814645308924486,"7.6472386498855835","2",-8.65725476852729,"117",0.26773455377574373,"166",0.37986270022883295
592348,"Goodrum, Niko","49","0.90740740740740740741","32",72.60033428571428,"0.28571428571428571429",0.25,0.16326530612244897,0.03125,0.02040816326530612,"7.5914159183673469","0",-5.5797764835361265,"17",0.3469387755102041,"15",0.30612244897959184
644433,"Tromp, Chadwick","80","0.91954022988505747126","50",72.58239999999998,"0.33750000000000000000",0.34,0.2125,0.1,0.0625,"7.9113545000000000","1",-1.955854668341858,"30",0.375,"27",0.3375
624641,"Sosa, Edmundo","281","0.90645161290322580645","192",72.56909647686834,"0.29181494661921708185",0.265625,0.18149466192170818,0.15104166666666666,0.10320284697508897,"8.2516684341637011","3",-2.9700340401332395,"89",0.3167259786476868,"90",0.3202846975088968
677649,"Duran, Ezequiel","298","0.90577507598784194529","241",72.56315818791951,"0.26510067114093959732",0.27385892116182575,0.2214765100671141,0.12863070539419086,0.1040268456375839,"7.2048800000000000","7",-7.447339327581296,"57",0.1912751677852349,"121",0.40604026845637586
571745,"Haniger, Mitch","401","0.90112359550561797753","277",72.56015386533669,"0.22942643391521197007",0.37545126353790614,0.2593516209476309,0.18772563176895307,0.12967581047381546,"6.9993300498753117","10",-16.85803138563768,"124",0.3092269326683292,"152",0.3790523690773067
664761,"Bohm, Alec","484","0.91148775894538606403","400",72.52546745867774,"0.25000000000000000000",0.405,0.3347107438016529,0.1975,0.16322314049586778,"7.4340300206611570","5",10.882718009715356,"84",0.17355371900826447,"232",0.4793388429752066
642350,"Siri, Jose","381","0.90284360189573459716","250",72.52193131233591,"0.26771653543307086614",0.284,0.18635170603674542,0.16,0.10498687664041995,"7.8037120209973753","4",-0.4487374034719062,"131",0.3438320209973753,"112",0.29396325459317585
605204,"Davis, J.D.","216","0.90756302521008403361","145",72.49201990740742,"0.18518518518518518519",0.35172413793103446,0.2361111111111111,0.1793103448275862,0.12037037037037036,"7.2598466666666667","6",-11.758205667971236,"71",0.3287037037037037,"77",0.35648148148148145
571771,"Hernández, Enrique","266","0.90169491525423728814","205",72.48658913533832,"0.30827067669172932331",0.32195121951219513,0.24812030075187969,0.0975609756097561,0.07518796992481203,"7.4411546240601504","2",-12.206170221957738,"61",0.22932330827067668,"102",0.38345864661654133
686527,"Canzone, Dominic","217","0.90794979079497907950","148",72.46955557603692,"0.28110599078341013825",0.34459459459459457,0.2350230414746544,0.16891891891891891,0.1152073732718894,"7.5915000000000000","3",-4.378459544248934,"69",0.31797235023041476,"72",0.3317972350230415
668227,"Arozarena, Randy","478","0.90018832391713747646","342",72.4480722803348,"0.31589958158995815900",0.3391812865497076,0.24267782426778242,0.1608187134502924,0.11506276150627615,"7.3613687656903766","11",-18.616755776699847,"136",0.28451882845188287,"172",0.3598326359832636
502110,"Martinez, J.D.","395","0.90389016018306636156","291",72.44583341772152,"0.23544303797468354430",0.281786941580756,0.20759493670886076,0.15120274914089346,0.11139240506329114,"8.3921420812182741","10",0.9206017432253333,"104",0.26329113924050634,"122",0.30886075949367087
656582,"Joe, Connor","378","0.90000000000000000000","295",72.42794153439154,"0.26190476190476190476",0.3016949152542373,0.23544973544973544,0.13220338983050847,0.10317460317460317,"7.3683450000000000","6",-2.1609472206236386,"83",0.21957671957671956,"155",0.41005291005291006
666703,"Rosario, Eguy","73","0.90123456790123456790","46",72.422651369863,"0.26027397260273972603",0.3695652173913043,0.2328767123287671,0.17391304347826086,0.1095890410958904,"7.8314915068493151","1",-1.866760579759758,"27",0.3698630136986301,"25",0.3424657534246575
663656,"Tucker, Kyle","328","0.90109890109890109890","275",72.41982710365853,"0.24085365853658536585",0.36363636363636365,0.3048780487804878,0.1709090909090909,0.14329268292682926,"7.5039941158536585","5",-0.7634185073321252,"53",0.16158536585365854,"142",0.4329268292682927
641857,"McMahon, Ryan","575","0.90694006309148264984","425",72.41312187826082,"0.26956521739130434783",0.30823529411764705,0.22782608695652173,0.17411764705882352,0.12869565217391304,"7.1704793913043478","12",-6.294143233244799,"150",0.2608695652173913,"177",0.30782608695652175
665923,"Ruiz, Esteury","92","0.90196078431372549020","61",72.410552826087,"0.31521739130434782609",0.2786885245901639,0.18478260869565216,0.13114754098360656,0.08695652173913043,"7.6235060869565217","2",-3.0925392359080472,"31",0.33695652173913043,"28",0.30434782608695654
608596,"Murphy, Tom","46","0.90196078431372549020","27",72.40665782608696,"0.17391304347826086957",0.3333333333333333,0.1956521739130435,0.14814814814814814,0.08695652173913043,"7.7748500000000000","0",-2.884896338653098,"19",0.41304347826086957,"12",0.2608695652173913
592273,"Drury, Brandon","171","0.90957446808510638298","136",72.39997976608184,"0.22807017543859649123",0.3088235294117647,0.24561403508771928,0.13970588235294118,0.1111111111111111,"7.3305292982456140","2",-8.56568425423058,"35",0.2046783625730994,"73",0.4269005847953216
680776,"Duran, Jarren","562","0.91233766233766233766","449",72.39067859430614,"0.24911032028469750890",0.3184855233853007,0.25444839857651247,0.18485523385300667,0.14768683274021352,"7.4880820996441281","13",3.439536878322151,"113",0.20106761565836298,"224",0.398576512455516
682928,"Abrams, CJ","574","0.90536277602523659306","450",72.36328907665504,"0.27177700348432055749",0.3466666666666667,0.27177700348432055,0.14888888888888888,0.11672473867595819,"7.4503777003484321","17",7.722559730031161,"124",0.21602787456445993,"220",0.3832752613240418
622761,"Mateo, Jorge","301","0.89850746268656716418","235",72.35449229235878,"0.22259136212624584718",0.30638297872340425,0.23920265780730898,0.1574468085106383,0.12292358803986711,"7.7544917607973422","0",-4.266669986413972,"66",0.21926910299003322,"113",0.3754152823920266
596129,"Vogelbach, Daniel","78","0.89655172413793103448","69",72.32903153846155,"0.20512820512820512821",0.42028985507246375,0.3717948717948718,0.2318840579710145,0.20512820512820512,"7.5772948717948718","1",-2.4428930152062818,"9",0.11538461538461539,"41",0.5256410256410257
502054,"Pham, Tommy","308","0.90855457227138643068","247",72.32289967532468,"0.18831168831168831169",0.38866396761133604,0.3116883116883117,0.14979757085020243,0.12012987012987013,"6.9219677272727273","5",0.7507754312398102,"61",0.19805194805194806,"138",0.44805194805194803
592325,"Gamel, Ben","4","1.00000000000000000000","3",72.32202,"0.25000000000000000000",0.3333333333333333,0.25,0.3333333333333333,0.25,"6.7414450000000000",0,-0.2592163372002404,"1",0.25,"1",0.25
666135,"Kirilloff, Alex","268","0.90540540540540540541","190",72.31576559701493,"0.19402985074626865672",0.35789473684210527,0.2537313432835821,0.16842105263157894,0.11940298507462686,"7.7863552238805970","3",-10.631615016881765,"78",0.291044776119403,"97",0.3619402985074627
669720,"Hays, Austin","178","0.89898989898989898990","129",72.30675146067416,"0.22471910112359550562",0.3333333333333333,0.24157303370786518,0.17829457364341086,0.12921348314606743,"7.1241503370786517","5",0.35597968499856014,"49",0.2752808988764045,"76",0.42696629213483145
656811,"O'Hearn, Ryan","365","0.91478696741854636591","302",72.30386802739723,"0.22465753424657534247",0.40066225165562913,0.3315068493150685,0.19536423841059603,0.16164383561643836,"7.1640337534246575","3",-1.562210333720749,"63",0.1726027397260274,"183",0.5013698630136987
678009,"Meadows, Parker","122","0.90370370370370370370","80",72.28657565573766,"0.20491803278688524590",0.2125,0.13934426229508196,0.075,0.04918032786885246,"7.6500200000000000","4",-8.176794412298806,"42",0.3442622950819672,"30",0.2459016393442623
669224,"Wells, Austin","239","0.89849624060150375940","176",72.27869468619247,"0.17154811715481171548",0.375,0.27615062761506276,0.1875,0.13807531380753138,"7.3361130962343096","6",-6.885814574467908,"63",0.26359832635983266,"93",0.3891213389121339
666915,"Dalbec, Bobby","156","0.90173410404624277457","89",72.25303435897436,"0.19871794871794871795",0.2696629213483146,0.15384615384615385,0.0898876404494382,0.05128205128205128,"7.1511974358974359","4",-9.695420365895739,"67",0.42948717948717946,"36",0.23076923076923078
666969,"García, Adolis","536","0.90387858347386172007","376",72.23281561567168,"0.24813432835820895522",0.34308510638297873,0.24067164179104478,0.17819148936170212,0.125,"7.9865966044776119","9",-19.555414542064693,"160",0.29850746268656714,"186",0.34701492537313433
502671,"Goldschmidt, Paul","581","0.91352201257861635220","436",72.1902740963856,"0.23235800344234079174",0.31880733944954126,0.23924268502581755,0.16743119266055045,0.12564543889845095,"7.7230169018932874","5",-18.257104374515894,"145",0.2495697074010327,"192",0.3304647160068847
665804,"Amaya, Miguel","306","0.90265486725663716814","236",72.1863168954248,"0.25816993464052287582",0.288135593220339,0.2222222222222222,0.11440677966101695,0.08823529411764706,"7.0492011437908497","3",-14.472256627406924,"70",0.22875816993464052,"115",0.3758169934640523
657136,"Wong, Connor","378","0.90647482014388489209","285",72.16194970899473,"0.17989417989417989418",0.3192982456140351,0.24074074074074073,0.1543859649122807,0.1164021164021164,"7.3730741644562334","3",4.030845007280708,"93",0.24603174603174602,"151",0.3994708994708995
608369,"Seager, Corey","446","0.90466531440162271805","351",72.16159966367711,"0.19282511210762331839",0.33618233618233617,0.2645739910313901,0.19373219373219372,0.15246636771300448,"6.6275970627802691","6",-2.2978147619225426,"95",0.21300448430493274,"173",0.38789237668161436
666181,"Benson, Will","427","0.90466101694915254237","269",72.13750915690862,"0.22716627634660421546",0.24535315985130113,0.15456674473067916,0.10408921933085502,0.06557377049180328,"7.8660200468384075","9",-16.939610225536192,"158",0.3700234192037471,"104",0.24355971896955503
675659,"Jones Jr., Greg","13","0.92857142857142857143","7",72.13285076923077,"0.23076923076923076923",0.14285714285714285,0.07692307692307693,0.14285714285714285,0.07692307692307693,"6.9262792307692308","0",-0.19116058997110547,"6",0.46153846153846156,"1",0.07692307692307693
665161,"Peña, Jeremy","520","0.90909090909090909091","395",72.12822886538457,"0.18653846153846153846",0.3620253164556962,0.275,0.1620253164556962,0.12307692307692308,"7.6132255769230769","3",-13.171604362165542,"125",0.2403846153846154,"223",0.4288461538461538
650559,"De La Cruz, Bryan","597","0.90454545454545454545","435",72.12724946398664,"0.23115577889447236181",0.32413793103448274,0.23618090452261306,0.1310344827586207,0.09547738693467336,"7.6843957788944724","12",-10.750034755071091,"162",0.271356783919598,"209",0.3500837520938023
605170,"Caratini, Victor","165","0.90659340659340659341","141",72.12404527272724,"0.23030303030303030303",0.41843971631205673,0.3575757575757576,0.19148936170212766,0.16363636363636364,"6.9670266666666667","1",-4.5234805171718655,"24",0.14545454545454545,"80",0.48484848484848486
677347,"Paris, Kyren","87","0.91578947368421052632","60",72.11702758620692,"0.22988505747126436782",0.3,0.20689655172413793,0.11666666666666667,0.08045977011494253,"6.9037497701149425","0",-3.951669966106575,"27",0.3103448275862069,"30",0.3448275862068966
676116,"Noda, Ryan","129","0.90209790209790209790","89",72.1132639534884,"0.24031007751937984496",0.23595505617977527,0.16279069767441862,0.12359550561797752,0.08527131782945736,"7.5617154263565891","3",-8.4283907100006,"40",0.31007751937984496,"38",0.29457364341085274
664023,"Happ, Ian","532","0.90322580645161290323","382",72.10772853383456,"0.22744360902255639098",0.2931937172774869,0.21052631578947367,0.13350785340314136,0.09586466165413533,"6.9956100187969925","8",-10.549190237805563,"150",0.2819548872180451,"159",0.29887218045112784
572138,"Singleton, Jon","280","0.90614886731391585761","203",72.10204278571422,"0.23214285714285714286",0.3694581280788177,0.26785714285714285,0.18226600985221675,0.13214285714285715,"7.1238456071428571","8",-10.550291738823992,"77",0.275,"115",0.4107142857142857
668709,"Bleday, JJ","499","0.90562613430127041742","377",72.09006348697399,"0.19038076152304609218",0.35013262599469497,0.26452905811623245,0.1724137931034483,0.13026052104208416,"7.2547327054108216","8",-16.029754823475436,"122",0.24448897795591182,"209",0.4188376753507014
542194,"Bethancourt, Christian","150","0.90361445783132530120","105",72.08148466666663,"0.28000000000000000000",0.3523809523809524,0.24666666666666667,0.09523809523809523,0.06666666666666667,"7.4773418666666667","3",-8.077332824653432,"45",0.3,"50",0.3333333333333333
663647,"Hayes, Ke'Bryan","309","0.90350877192982456140","255",72.07525472491909,"0.20064724919093851133",0.3568627450980392,0.29449838187702265,0.1843137254901961,0.15210355987055016,"6.8976767313915858","6",-13.84240626667245,"54",0.17475728155339806,"142",0.459546925566343
663662,"Cameron, Daz","123","0.90441176470588235294","90",72.05147008130076,"0.23577235772357723577",0.36666666666666664,0.2682926829268293,0.16666666666666666,0.12195121951219512,"6.7362476422764228","4",-7.1182788943002855,"33",0.2682926829268293,"45",0.36585365853658536
596019,"Lindor, Francisco","561","0.90483870967741935484","444",72.02897295900183,"0.20855614973262032086",0.38963963963963966,0.3083778966131907,0.18693693693693694,0.14795008912655971,"7.4933117290552585","9",-12.617706657895223,"117",0.20855614973262032,"239",0.42602495543672014
680779,"Davis, Henry","142","0.89873417721518987342","90",72.02793478873238,"0.23239436619718309859",0.2222222222222222,0.14084507042253522,0.06666666666666667,0.04225352112676056,"7.2364591549295775","5",-8.994346213448464,"52",0.36619718309859156,"31",0.21830985915492956
702616,"Holliday, Jackson","52","0.89655172413793103448","28",72.0037803846154,"0.17307692307692307692",0.32142857142857145,0.17307692307692307,0.10714285714285714,0.057692307692307696,"7.2240707692307692","2",-5.093450677875884,"24",0.46153846153846156,"15",0.28846153846153844
543309,"Higashioka, Kyle","166","0.90710382513661202186","126",71.98927319277112,"0.15060240963855421687",0.31746031746031744,0.24096385542168675,0.15079365079365079,0.1144578313253012,"7.4508460240963855","4",0.8622578331216951,"40",0.24096385542168675,"59",0.35542168674698793
596146,"Kepler, Max","388","0.90232558139534883721","307",71.98696871134021,"0.25000000000000000000",0.31921824104234525,0.25257731958762886,0.1498371335504886,0.11855670103092783,"7.4763767268041237","6",-9.762307274545005,"81",0.20876288659793815,"146",0.37628865979381443
594807,"Duvall, Adam","326","0.90304709141274238227","238",71.96126205521466,"0.19018404907975460123",0.29411764705882354,0.2147239263803681,0.15546218487394958,0.11349693251533742,"7.6016391411042945","2",-12.54771275700591,"88",0.26993865030674846,"109",0.3343558282208589
641584,"Fraley, Jake","371","0.90267639902676399027","305",71.96119601078172,"0.22102425876010781671",0.21311475409836064,0.1752021563342318,0.05573770491803279,0.04582210242587601,"7.0776893530997305","0",-15.039594510009668,"66",0.1778975741239892,"129",0.3477088948787062
701538,"Merrill, Jackson","488","0.90538033395176252319","408",71.95354077868856,"0.21516393442622950820",0.30392156862745096,0.2540983606557377,0.14705882352941177,0.12295081967213115,"7.5021826229508197","14",-3.605106174967832,"80",0.16393442622950818,"192",0.39344262295081966
641487,"Crawford, J.P.","378","0.90647482014388489209","310",71.94837261904759,"0.24867724867724867725",0.3032258064516129,0.24867724867724866,0.12580645161290321,0.10317460317460317,"7.2724051058201058","1",-7.96784017593067,"68",0.17989417989417988,"149",0.3941798941798942
665506,"Pache, Cristian","147","0.89634146341463414634","96",71.94607687074829,"0.14965986394557823129",0.3229166666666667,0.2108843537414966,0.125,0.08163265306122448,"7.3794319727891156","4",-6.069863488783534,"51",0.3469387755102041,"37",0.25170068027210885
